00:03:26.29,000000,+00.00000,+00.00000,+0000,+000,+0000
00:03:27.29,000000,+00.00000,+00.00000,+0000,+000,+0000
00:03:28.29,000000,+00.00000,+00.00000,+0000,+000,+0000
00:03:29.29,000000,+00.00000,+00.00000,+0000,+000,+0000
00:03:30.29,000000,+00.00000,+00.00000,+0000,+000,+0000
00:03:31.29,000000,+00.00000,+00.00000,+0000,+000,+0000
00:03:32.29,000000,+00.00000,+00.00000,+0000,+000,+0000
00:03:33.29,000000,+00.00000,+00.00000,+0000,+000,+0000
00:03:34.29,000000,+00.00000,+00.00000,+0000,+000,+0000
00:03:35.29,000000,+00.00000,+00.00000,+0000,+000,+0000
00:03:36.29,000000,+00.00000,+00.00000,+0000,+000,+0000
00:03:37.29,000000,+00.00000,+00.00000,+0000,+000,+0000
00:03:38.29,000000,+00.00000,+00.00000,+0000,+000,+0000
00:03:39.29,000000,+00.00000,+00.00000,+0000,+000,+0000
00:03:40.29,000000,+00.00000,+00.00000,+0000,+000,+0000
00:03:41.29,000000,+00.00000,+00.00000,+0000,+000,+0000
00:03:42.29,000000,+00.00000,+00.00000,+0000,+000,+0000
00:03:43.29,000000,+00.00000,+00.00000,+0000,+000,+0000
00:03:44.29,000000,+00.00000,+00.00000,+0000,+000,+0000
00:03:45.29,000000,+00.00000,+00.00000,+0000,+000,+0000
00:03:46.29,000000,+00.00000,+00.00000,+0000,+000,+0000
00:03:47.29,000000,+00.00000,+00.00000,+0000,+000,+0000
00:03:48.29,000000,+00.00000,+00.00000,+0000,+000,+0000
00:03:49.29,000000,+00.00000,+00.00000,+0000,+000,+0000
00:04:09.29,4344,+0.00000002,+0.00001000,0 +00, +00, +000
00:04:09.29,4420,+0.00000203,+0.00000979,0 +00, +00, +000
00:04:09.29,4451,+0.00000395,+0.00000919,0 +00, +00, +000
00:04:09.29,4521,+0.00000571,+0.00000821,0 +00, +00, +000
00:04:09.29,4544,+0.00000724,+0.00000689,0 +00, +00, +000
00:04:09.29,5004,+0.00000848,+0.00000530,0 +00, +00, +000
00:04:09.29,5021,+0.00000937,+0.00000349,0 +00, +00, +000
00:04:09.29,5030,+0.00000988,+0.00000154,0 +00, +00, +000
00:04:09.29,5031,+0.00000999,+-0.00000047,0 +00, +00, +000
00:04:09.29,5024,+0.00000969,+-0.00000247,0 +00, +00, +000
